Short ID	Description	MMETSP_ID	S1	S2	S3	S4	S5	+N	-N	+P	-P	Control	Up -N v +N	Dn -N v +N	Up -P v +P	Dn_-P_v_+P
Throt6643	Locus5481v1rpkm19.04		570.7500015	30.90884364	200.5031069	208.05305	337.2780249	83.26124866	449.0891283	160.9399515	119.7713331	154.9633258	1	0	0	0
Throt6622	Locus5461v1rpkm19.09		78.06766307	110.3511481	114.2524292	126.9772212	82.26719301	237.2872933	110.8758606	95.63098568	222.5635884	105.7154136	0	0	1	0
Throt6603	Locus5443v1rpkm19.13		0.383310948	2.49901289	3.566260795	1.496784533	2.969304206	1.307768304	2.792842838	0.518325126	6.424515953	2.836267194	0	0	1	0
Throt6601	Locus5441v1rpkm19.14		47.21113176	154.0181102	117.0261876	64.3617349	49.95417665	42.42981607	104.7316064	88.63359649	51.85502162	96.69092706	1	0	0	0
Throt66	Locus69v1rpkm4602.17		4891.558777	682.7566269	2345.675017	2398.347749	1805.336958	963.9705473	2702.075445	1902.771536	1147.923333	1776.276791	1	0	1	1
Throt6586	Locus5427v1rpkm19.18		149.2996142	165.9870667	176.4638675	201.5669837	139.9066276	364.4314339	159.7506103	143.0577347	362.2968103	188.9985321	0	1	1	0
Throt657	Locus603v1rpkm165.05		290.4858134	24.9901289	118.4791086	123.734188	128.5534056	64.95249241	246.049454	109.3666015	61.03290155	86.89291312	1	0	0	0
Throt6553	Locus5401v1rpkm19.27		1010.727085	2782.453562	2043.203268	1735.77113	2340.859704	1370.250567	2158.588229	2974.149571	1305.094526	2694.195992	0	0	0	1
Throt6530	Locus5382v1rpkm19.34		494.4711229	27.35761479	180.0301283	157.41184	177.9835874	96.62954687	308.3298493	110.4032518	105.5456192	135.8829828	1	0	0	0
Throt65	Locus68v1rpkm4688.68		6219.220131	537.2877713	2767.022126	2576.465109	2794.813918	1287.570549	3033.027322	1990.627645	1360.850147	1459.904077	1	1	1	1
Throt6481	Locus5348v1rpkm19.51		6.580171274	11.4428485	11.88753598	5.737674042	5.2399486	4.504535268	7.261391378	11.92147789	2.982810978	6.446061804	0	0	0	1
Throt6437	Locus5311v1rpkm19.64		520.6001525	34.32854549	163.5196617	164.1473704	225.1431248	71.9272567	330.672592	122.0655671	91.31990533	111.387948	1	0	0	0
Throt640	Locus589v1rpkm169.22		225.1951819	7.365511676	64.72102925	71.59619348	113.1828898	70.61948839	332.6275819	145.9085229	90.63156434	135.1094554	1	0	0	0
Throt64	Locus67v1rpkm4703.64		435.3773517	24.06943994	124.0266254	230.7542821	229.5097487	107.0916933	83.78528513	32.91364548	162.6779218	49.24791219	1	0	1	1
Throt638	Locus588v1rpkm169.46		7.602333801	29.85662768	163.7838291	394.9016525	355.7925099	241.3559058	347.7089333	322.6573907	885.2065195	368.7147352	0	0	1	0
Throt6351	Locus5241v1rpkm19.91		25.36240772	90.885153	79.51440736	53.13585091	86.63381685	31.96766964	77.64103088	71.01054221	47.03663466	75.54784435	1	0	0	0
Throt6345	Locus5236v2rpkm4.40		48.10552397	180.0604551	108.8369961	72.84351392	97.81237386	45.04535268	111.1551449	114.8090153	59.65621956	119.1232221	1	0	0	0
Throt634	Locus584v1rpkm169.85		901.8667754	1183.085313	1126.145909	1300.456295	877.3420605	2518.180522	1054.577455	1021.618823	2400.93339	1171.894036	1	1	1	0
Throt6315	Locus5213v3rpkm2.81		4.919157166	24.20096693	10.43461492	7.234458574	5.414613553	5.812303571	15.91920417	18.40054196	5.50672796	10.05585641	0	0	0	1
Throt631	Locus581v1rpkm170.35		1865.702154	2104.694961	2301.955302	2595.42438	1682.72216	4650.86001	2099.379961	1885.92597	4884.008806	2253.027522	0	1	1	1
Throt63	Locus66v1rpkm4791.45		272.6618543	38.6689363	56.26767033	70.59833712	73.88327525	47.66088929	57.25327817	26.43458141	96.59718629	44.09106274	1	1	1	1
Throt6282	Locus5187v1rpkm20.09		229.3477172	662.6329968	465.9914106	385.6714812	558.9278506	322.292233	474.5039981	684.4483284	293.2332638	613.1493988	0	0	0	1
Throt627	Locus577v1rpkm171.51		2215.409509	3002.892805	2921.031759	3253.510646	2213.703618	6574.587185	2523.333504	2607.95287	4838.578301	2413.663382	0	1	0	0
Throt62	Locus65v1rpkm4824.18		5478.024528	394.0548746	1782.205812	3627.457315	3670.234664	1656.36121	1163.77761	573.267589	2146.476669	590.7171037	0	1	1	1
Throt619	Locus569v1rpkm174.88		6368.45586	756.0171627	2413.566056	3459.069055	2035.545366	1131.074275	3582.658792	2530.981589	1976.915338	2981.948191	1	0	0	0
Throt6189	Locus5107v1rpkm20.41		249.2160013	929.895849	591.999292	721.4501447	548.0986235	410.3486321	659.6694782	740.427442	277.860315	708.2932711	0	0	0	1
Throt6187	Locus5105v1rpkm20.42		337.8886006	13.02117243	98.53446494	103.7770609	157.5477879	52.16542455	248.004444	101.3325621	60.57400756	92.82328998	1	0	0	0
Throt6179	Locus5100v1rpkm20.43		0.766621896	0.789161965	1.320837332	0.748392266	2.969304206	3.051459375	1.954989986	1.295812814	6.424515953	2.32058225	0	0	1	0
Throt616	Locus567v1rpkm175.53		0.383310948	3.814282832	2.773758396	1.247320444	2.6199743	2.03430625	0.837852851	0.259162563	5.965621956	0.773527417	0	0	1	0
Throt614	Locus565v1rpkm175.88		477.7332115	30.38273566	126.9324676	125.7299007	156.4997982	62.91818616	187.958323	83.45034523	69.29299349	86.63507065	1	0	0	0
Throt6136	Locus5063v2rpkm1.28_PRE		10.92436202	35.90686942	43.19138074	16.21516577	21.13445935	29.35213304	46.08190682	39.39270955	13.9962669	22.43229508	0	0	0	1
Throt6130	Locus5058v1rpkm20.61		25.23463741	88.25461311	66.30603405	35.17443652	31.26502664	24.26636741	63.11824813	47.426749	29.13976879	54.92044657	1	0	0	0
Throt6117	Locus5046v1rpkm20.65		0.766621896	1.972904913	4.094595728	2.494640888	3.842628973	1.888998661	2.513558554	0.777487688	8.489538938	1.804897305	0	0	1	0
Throt606	Locus558v1rpkm178.78		927.1014128	74.18122473	368.5136155	317.8172491	366.621737	173.7878768	575.3256245	223.3981292	195.0299486	226.3856906	1	0	0	0
Throt6057	Locus5000v1rpkm20.81		0	0.394580983	0	0	0	1.453075893	0	0.259162563	3.900598971	0.515684944	0	0	1	0
Throt6055	Locus4998v1rpkm20.84		706.1226513	65.7634971	285.6971148	253.4555142	358.2378193	107.2370009	570.0192231	159.6441387	203.2900405	171.9809289	1	0	0	0
Throt6054	Locus4997v1rpkm20.86		405.542983	747.0733271	1106.861684	1022.5533	397.5374338	1024.127889	1178.021109	1981.03863	606.4284166	2199.65413	0	0	0	1
Throt6026	Locus4979v1rpkm20.93		235.0973814	35.38076144	91.93027828	78.58118796	102.7029926	36.47220491	199.9675472	53.12832538	63.55681853	69.61746749	1	0	0	0
Throt6023	Locus4976v1rpkm20.94		153.5799198	8.943835606	54.68266553	57.37674042	64.45136778	21.50552321	91.88452935	25.65709372	28.22198079	30.94109666	1	0	0	0
Throt60	Locus63v1rpkm5092.77		5004.891048	631.4610992	2046.769529	2434.021114	1402.210245	866.3238473	2511.32428	2011.619813	918.0174403	1713.878913	1	0	1	1
Throt5990	Locus4954v2rpkm10.81		37.05339164	162.9619458	147.8016974	49.89281775	51.87549114	86.16740045	130.1464762	140.9844342	51.39612762	124.0222291	0	0	0	1
Throt595	Locus548v2rpkm81.01		68.48488937	199.2633962	158.896731	86.5640388	66.89667712	192.3872482	374.2409402	455.866948	198.9305475	434.2067231	0	0	0	1
Throt594	Locus548v1rpkm183.26		64.39623926	187.9520747	149.6508697	80.32743658	57.11543974	192.823171	380.1059102	462.6051746	201.9133585	434.4645656	0	0	0	1
Throt5912	Locus4888v1rpkm21.26		3.322028216	14.20491537	7.396689057	3.741961332	4.71595374	1.743691071	5.864969959	9.589014825	2.294469983	4.641164499	0	0	0	1
Throt591	Locus545v1rpkm184.38		73.65958717	14.59949636	25.75632797	62.36602219	48.90618693	67.42272143	30.72127121	20.73300503	126.6547431	31.45678161	0	0	1	1
Throt5906	Locus4883v1rpkm21.27		2.87483211	12.36353746	16.24629918	0	4.366623833	2.906151786	8.378528513	11.1439902	2.523916981	13.9234935	0	0	0	1
Throt59	Locus62v1rpkm5254.24		1081.064644	68.52556398	355.0410747	660.331443	591.4155319	300.6414022	254.7072668	108.0707887	439.8498958	116.8026399	0	0	1	1
Throt5891	Locus4872v2rpkm1.07_PRE		0	0.131526994	0.528334933	1.746248621	0.52399486	1.162460714	0	4.146601005	0.229446998	0	0	0	0	1
Throt5843	Locus4833v1rpkm21.48		18.78223645	26.17387185	54.02224686	40.91211056	29.69304206	15.98383482	47.19904395	44.05763568	44.05382368	59.56161107	1	0	0	0
Throt5838	Locus4829v1rpkm21.51		156.7102926	283.7037265	31.43592849	101.28242	3.66796402	7.555994643	6.70282281	4.405763568	17.20852487	5.672534388	0	0	1	0
Throt5816	Locus4811v2rpkm4.70		12.32983549	41.95711115	45.70097167	18.46034257	22.53177898	30.51459375	48.87474966	46.64926131	14.2257139	26.04208969	0	0	0	1
Throt5815	Locus4811v1rpkm21.57		12.26595034	41.95711115	45.17263674	18.70980666	22.35711402	31.09582411	48.03689681	45.61261106	14.68460789	26.04208969	0	0	0	1
Throt579	Locus533v1rpkm187.58		0.766621896	11.4428485	0.396251199	2.494640888	0.698659813	0.726537946	0.558568568	0.259162563	9.636773929	0.515684944	0	0	1	0
Throt5713	Locus4724v2rpkm5.17		22.10426467	72.20831982	46.62555781	28.9378343	10.82922711	40.686125	56.6947096	98.22261131	22.25635884	61.10866591	0	0	0	1
Throt5698	Locus4714v3rpkm1.20_PRE		353.7321198	1289.885232	832.1275189	1021.804908	794.3762077	567.5714437	913.2596079	1031.207837	392.1249201	998.3660523	0	0	0	1
Throt569	Locus523v1rpkm189.96		1108.02418	1411.547702	1625.158253	1801.380185	965.198532	3453.961397	1508.693701	1222.210646	2217.834686	1008.421909	0	1	0	1
Throt564	Locus519v1rpkm191.72		0	6.181768728	1.056669865	0.498928178	0.349329907	3.051459375	1.117137135	0.777487688	5.047833963	2.836267194	0	0	1	0
Throt562	Locus517v1rpkm192.71		9.199462751	27.75219578	187.8230686	451.2805366	402.2533875	267.5112719	401.3315158	369.0474895	1020.809696	411.5165856	0	0	1	0
Throt5599	Locus4634v1rpkm22.37		947.5446634	2656.845283	1943.876301	1679.891174	2276.233672	1339.881281	2116.416302	2786.775038	1219.051902	2548.772837	0	0	0	1
Throt5570	Locus4610v2rpkm12.85		3.769224322	3.419701849	2.773758396	1.496784533	0.698659813	0.581230357	0	0	8.030644941	0.515684944	0	0	1	0
Throt557	Locus513v1rpkm193.77		42.03643396	6.57634971	6.075851725	1.99571271	8.558582713	5.085765625	0.837852851	1.295812814	7.112856948	2.32058225	0	0	1	0
Throt5569	Locus4610v1rpkm22.47		5.941319694	3.814282832	4.226679461	2.744104976	0.873324767	0.726537946	0	0	9.636773929	0	0	0	1	0
Throt556	Locus512v1rpkm193.81		0.127770316	0.526107977	0.660418666	1.496784533	3.842628973	4.359227679	0.558568568	1.554975377	8.030644941	1.547054833	0	0	1	0
Throt5553	Locus4598v1rpkm22.53		67.46272684	132.1846292	212.5227267	344.7593707	154.0544888	164.7788062	291.5727922	362.0501003	156.7122999	299.0972677	0	0	0	1
Throt5543	Locus4590v2rpkm14.97		0	1.183742948	0.264167466	0.748392266	0	0.871845536	0	0	2.523916981	0.257842472	0	0	1	0
Throt5510	Locus4562v1rpkm22.67		13.09645739	542.8119051	18.75589011	16.96355804	2.794639253	5.085765625	6.982107094	4.924088694	20.19133585	2.578424722	0	0	1	0
Throt5507	Locus4559v1rpkm22.67		534.3354615	34.32854549	198.1255997	165.1452268	192.6554435	113.1946121	378.7094888	149.7959613	134.914835	163.2142849	1	0	0	0
Throt550	Locus507v1rpkm196.96		0	0.526107977	0	0	0	1.598383482	0.279284284	0.259162563	3.900598971	0	1	0	1	0
Throt5475	Locus4529v1rpkm22.81		2.172095372	11.70590248	1.849172264	1.247320444	2.270644393	1.453075893	0.837852851	1.554975377	7.342303946	0.773527417	0	0	1	0
Throt5438	Locus4499v1rpkm22.94		14.62970118	57.87187745	51.90890713	24.19801661	21.83311917	24.411675	46.64047539	49.24088694	19.50299486	48.99006971	0	0	0	1
Throt54	Locus57v1rpkm6206.20		42260.0959	53258.56813	54037.70066	65736.5315	39440.21978	114363.1757	48149.72766	42919.3937	111759.0439	52405.70894	0	1	1	1
Throt5357	Locus4436v1rpkm23.17		58.19937893	194.7914784	204.7297864	83.57046974	84.71250236	131.7939835	205.8325171	195.4085724	62.40958354	117.0604824	0	0	0	1
Throt5352	Locus4431v1rpkm23.19		108.4769983	361.0415991	255.4499399	209.7992987	292.9131267	179.1642576	280.6807052	340.7987701	156.2534059	333.3903165	0	0	0	1
Throt533	Locus494v1rpkm200.74		1690.592936	2167.564865	2054.958721	2411.81881	1672.067598	4532.579633	2054.694476	1826.577743	4562.324115	2216.929576	0	1	1	0
Throt5301	Locus4388v1rpkm23.36		0.255540632	0.657634971	1.717088531	0.498928178	2.09597944	1.017153125	0.837852851	0	2.523916981	1.289212361	0	0	1	0
Throt5264	Locus4360v2rpkm1.77_PRE		111.2879452	396.0277796	242.3736504	291.3740557	244.7055996	163.3257304	271.7436081	306.5893118	105.7750662	302.7070623	0	0	0	1
Throt5263	Locus4360v1rpkm23.49		55.38843198	207.6811239	140.6691758	157.9107682	126.9814211	91.68908884	156.1199146	160.4216264	59.88566656	166.0505521	0	0	0	1
Throt5219	Locus4329v1rpkm23.65		244.232959	267.6574332	295.7354785	323.055995	208.3752893	549.5533027	249.959434	220.0290158	625.4725174	287.4943565	0	1	1	0
Throt520	Locus482v3rpkm43.52		1245.057844	65.50044311	416.8562619	437.8094758	667.7441165	188.8998661	863.5470054	315.400839	267.305753	314.8256585	1	0	0	0
Throt519	Locus482v2rpkm126.13		687.2765297	39.19504427	248.5815858	275.408354	376.9269693	130.0502924	534.2708348	205.2567498	173.0030367	192.6083267	1	0	0	0
Throt5185	Locus4300v1rpkm23.79		140.6112327	520.978424	436.6688218	182.607713	263.3947496	231.7656049	401.3315158	430.2098543	170.2496728	400.6872018	0	0	0	1
Throt518	Locus482v1rpkm208.09		2225.247823	122.0570506	758.1606283	822.7325648	1254.443695	354.2599027	1590.244712	584.6707417	481.8386965	578.5985076	1	0	0	1
Throt5165	Locus4281v2rpkm22.13		3.130372742	10.39063254	11.88753598	4.739817687	5.2399486	8.863762946	11.17137135	13.99477839	3.441704975	10.57154136	0	0	0	1
Throt511	Locus475v1rpkm210.39		1.022162528	4.340390809	2.90584213	1.746248621	3.842628973	4.0686125	2.792842838	1.554975377	6.88340995	2.32058225	0	0	1	0
Throt51	Locus54v1rpkm6742.20		9649.66146	1241.351771	3247.542747	4467.90183	3043.362147	1618.871852	4208.255588	3118.243956	2513.132973	3479.32632	1	0	1	1
Throt50	Locus53v1rpkm7311.93		90.78080951	6.57634971	40.68178981	86.5640388	85.41116217	44.31881473	23.73916412	14.77226608	55.0672796	11.60291125	0	0	1	0
Throt4985	Locus4140v1rpkm24.60		0.894392212	1.183742948	0.528334933	3.492497243	1.746649533	2.470229018	0.558568568	0	3.441704975	0.257842472	0	0	1	0
Throt4968	Locus4125v2rpkm18.51		0.894392212	2.49901289	2.113339731	0.748392266	0.873324767	1.453075893	2.23427427	3.109950754	0.229446998	0.515684944	0	0	0	1
Throt4941	Locus4104v1rpkm24.79		0.255540632	0.789161965	1.849172264	0	2.270644393	2.179613839	1.675705703	0.259162563	4.818386965	2.062739777	0	0	1	0
Throt4940	Locus4103v1rpkm24.80		34.49798532	151.6506243	138.4237524	40.16371829	38.25162478	81.95348036	129.0293391	113.5132025	42.90658869	110.6144206	0	0	0	1
Throt4925	Locus4091v2rpkm23.00		2.427636004	9.0753626	3.302093329	2.245176799	2.794639253	2.324921429	1.954989986	0.777487688	5.277280961	1.547054833	0	0	1	0
Throt492	Locus459v1rpkm214.72		454.6706695	39.58962526	150.971707	153.1709505	185.1448505	70.32887321	269.5093338	97.96344875	87.41930636	110.0987356	1	0	1	0
Throt4898	Locus4070v1rpkm25.01		298.1520324	620.6758857	1173.431885	528.6144041	430.7237749	1394.081012	1197.571009	2658.230407	902.6444914	3055.175453	0	0	0	1
Throt4887	Locus4060v1rpkm25.06		0.447196106	2.104431907	0.528334933	0.249464089	0.52399486	0.581230357	0.279284284	0	2.523916981	0.257842472	0	0	1	0
Throt488	Locus456v1rpkm216.18		472.2390879	25.64776387	256.2424423	467.7451664	482.0752712	212.5850031	164.2191588	64.27231558	336.3692995	86.37722818	0	0	1	0
Throt4877	Locus4050v1rpkm25.11		996.736235	2805.076205	1972.010136	1647.211378	2258.767176	1339.881281	2076.757934	2964.301394	1281.690933	2723.590034	0	0	0	1
Throt4872	Locus4045v1rpkm25.14		5.558008746	27.35761479	23.5109045	7.483922663	6.986598133	12.35114509	23.73916412	21.25133015	6.195068955	18.30681552	0	0	0	1
Throt4825	Locus4005v1rpkm25.42		293.7439565	22.35958902	118.8753598	91.0543924	135.8893337	62.91818616	179.8590787	68.67807915	56.44396159	77.35274165	1	0	0	0
Throt48	Locus51v1rpkm7534.19		402.8598063	17.49309023	262.5824615	464.2526692	581.9836245	231.7656049	235.9952198	139.6886214	480.0031205	173.7858262	1	0	1	1
Throt478	Locus446v1rpkm222.83		48.93603102	91.14820698	40.68178981	340.2690171	143.0505968	99.68100625	98.58735216	106.5158133	260.1928961	80.18900885	0	0	1	0
Throt4774	Locus3964v1rpkm25.71		5.11081264	6.313295722	5.811684259	6.735530397	9.257242526	6.974764286	5.027117108	3.109950754	14.68460789	6.188219332	0	0	1	0
Throt4770	Locus3960v2rpkm0.61_PRE		3719.138358	10149.54356	7150.220811	6020.316854	8435.618586	4719.5905	7793.986507	10510.85606	4631.846555	9771.971853	0	0	0	1
Throt4769	Locus3960v1rpkm25.73		117.2931501	396.4223605	279.2250119	232.7499948	324.5274833	204.7383933	313.0776821	382.0056176	175.0680597	364.0735707	0	0	0	1
Throt4712	Locus3914v1rpkm26.02		762.3415904	2106.141758	1541.417166	1327.897345	1810.926236	1061.326632	1619.290277	2238.90538	968.9546739	2022.000667	0	0	0	1
Throt4657	Locus3870v1rpkm26.29		3928.490021	10641.05994	7451.239639	6272.275584	8769.053981	4945.834416	8177.164544	10991.86178	4873.683691	10144.03854	0	0	0	1
Throt465	Locus435v1rpkm227.23		468.3420933	30.51426266	175.8034488	192.8357406	265.3160641	130.1956	628.3896384	286.3746319	173.9208247	253.9748351	1	0	0	1
Throt4594	Locus3813v1rpkm26.60		15.14078245	55.50439155	57.85267512	20.45605528	25.32641823	38.21589598	61.44254243	52.09167513	20.87967685	33.77736385	0	0	0	1
Throt455	Locus426v2rpkm130.15		215.9957192	215.9673245	66.57020151	63.36387855	13.97319627	8.573147768	5.306401391	5.442413819	20.19133585	5.156849443	0	0	1	0
Throt4528	Locus3761v1rpkm26.99		0	1.446796936	0.264167466	0	0.174664953	3.777997321	0	0.259162563	3.900598971	0	0	0	1	0
Throt45	Locus48v1rpkm9133.36		16979.90837	2236.221955	5179.663596	8092.61504	4659.88629	2631.520442	6961.440057	5416.497563	3618.838057	5389.423353	1	0	1	1
Throt4474	Locus3719v1rpkm27.31		0	0	0	0	0	2.03430625	0	0	2.75336398	0.515684944	0	0	1	0
Throt4467	Locus3712v1rpkm27.35		134.5421427	171.9057814	156.1229726	186.1002102	134.3173491	380.7058839	164.7777274	153.4242372	322.1435856	152.900586	0	1	0	0
Throt446	Locus420v2rpkm209.03		462.7840845	18.01919821	123.3662068	135.7084643	208.2006244	68.14925937	299.9513207	99.25926156	75.71750944	107.5203109	1	1	0	0
Throt445	Locus420v1rpkm234.33		918.3491462	44.06154306	267.6016434	294.3676248	463.0367913	142.9826679	678.9400938	248.5368978	189.5232206	247.2709308	1	0	0	0
Throt441	Locus416v1rpkm235.93		1.533243792	21.57042705	7.132521591	1.746248621	2.445309346	27.02721161	4.747832824	0	3.441704975	13.14996608	0	1	1	0
Throt4405	Locus3663v1rpkm27.68		0.702736738	2.235958902	1.717088531	4.240889509	2.445309346	7.120071875	1.117137135	0.777487688	6.653962951	0.773527417	0	0	1	0
Throt44	Locus47v1rpkm9312.56		34224.23742	46461.12154	44640.3393	55037.01673	33163.11069	102167.3644	39655.57545	40082.85945	89532.74266	43106.62018	1	1	1	0
Throt4393	Locus3653v1rpkm27.73		27.59838825	90.22751803	83.47691936	65.11012717	88.90446124	36.76282009	87.97454938	77.23044372	50.01944563	75.54784435	1	0	0	0
Throt439	Locus414v1rpkm236.26		17.05733718	19.07141416	24.03923944	19.20873484	36.85430515	25.42882812	7.261391378	6.479064071	28.91032179	9.024486526	1	1	1	0
Throt4336	Locus3607v1rpkm28.02		608.7616705	61.2915793	183.0680542	243.2274866	288.8958328	102.1512353	267.2750596	88.89275905	143.174927	83.02527604	1	0	0	0
Throt431	Locus406v1rpkm239.15		72.95685043	9.469943583	42.79512954	76.08654708	96.41505423	57.54180536	33.79339833	11.92147789	77.78253243	11.60291125	0	0	1	0
Throt4235	Locus3525v1rpkm28.59		13.47976834	43.93001606	52.83349326	22.95069617	28.64505234	35.89097455	64.51466955	49.75921206	14.68460789	27.58914452	0	0	0	1
Throt421	Locus399v1rpkm243.37		520.1529564	64.31670017	230.3540306	247.9673042	250.9935379	108.6900768	415.0164457	138.6519711	164.7429448	134.335928	1	0	0	0
Throt4146	Locus3451v1rpkm29.14		4.344190744	15.9147663	20.47297864	6.984994486	9.082577573	13.94952857	22.06345842	19.69635477	5.047833963	10.57154136	0	0	0	1
Throt4136	Locus3446v1rpkm29.19		5.558008746	0.526107977	0.528334933	0.249464089	1.746649533	0.871845536	0.837852851	0.259162563	3.900598971	0	0	0	1	0
Throt4126	Locus3439v1rpkm29.24		27.79004373	87.20239716	59.56976366	58.37459677	52.57415095	36.18158973	61.72182671	66.34561608	21.79746484	65.7498304	0	0	0	1
Throt4122	Locus3436v2rpkm19.95		19.99605445	75.36496768	78.32565376	25.19587297	30.21703692	40.686125	76.80317803	74.37965553	22.94469983	45.3802751	0	0	0	1
Throt4121	Locus3436v1rpkm29.25		27.08730699	124.4245365	104.7424004	34.42604425	31.96368646	66.55087589	105.5694593	96.40847337	38.08820172	88.18212548	0	0	0	1
Throt410	Locus389v1rpkm251.71		511.5284601	67.07876704	218.4664947	247.218912	247.5002389	106.2198478	421.4399842	141.7619219	155.1061709	134.335928	1	0	0	0
Throt41	Locus43v1rpkm12082.04		2626.446616	516.3749793	1394.672138	1921.87134	1242.741143	728.5722527	1748.878185	1407.771041	851.9367048	1332.787739	1	0	1	1
